session_id,num_events,num_commands,session_duration,max_inter_command_time,mean_inter_command_time,std_inter_command_time,command_error_rate,file_transfer_ratio,login_error_rate,reconnaissance_ratio,exploit_ratio,unique_commands_ratio,command_diversity
0337088f484d,78.0,23.0,9.182045,1.203733,0.32956477272727275,0.22911985213377523,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
035b50f2544d,16.0,7.0,68.438979,19.373217,3.2338411666666667,7.906647198073818,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
035dd32418e4,16.0,7.0,68.254606,19.170161,3.1983200000000003,7.824572235184285,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
03bd56b9106c,78.0,23.0,33.130693,6.524049,1.2639580909090906,1.215964914454161,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
03c1def60656,41.0,19.0,30.101288,1.328828,1.236262111111111,0.11654096484720013,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
03d38ceec47c,78.0,23.0,36.687426,9.491522,1.4014015,1.8363469712919502,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
03f829f7160d,41.0,19.0,33.845752,1.754121,1.2939176666666667,0.25150771137049366,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
040b0f8fb6c9,106.0,50.0,252.109637,48.238366,5.08203469387755,10.178683088783261,0.0,0.0,0.0,0.0283018865254539,0.0094339621751513,0.98,2.0
0422fb3fd6e2,78.0,23.0,20.461464,3.786695,0.7510419545454545,0.6928135064766175,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
0429c137d6ae,78.0,23.0,34.361374,6.926727,1.2825853636363636,1.28293334584361,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
04325e1c3612,18.0,10.0,1.168321,0.146606,0.062245555555555554,0.05749916449199743,0.299999970000003,0.0,0.0,0.0,0.055555552469135974,0.15384615384615385,12.0
046f8497b33c,16.0,7.0,68.138285,19.250063,3.2133950000000002,7.856330839631309,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
04885af13581,79.0,23.0,7.3946760000000005,0.718448,0.26350436363636365,0.14847860541779698,0.08695651795841226,0.21739129489603065,0.0,0.025316455375741072,0.07594936612722322,0.5384615384615384,19.0
04a370225fc7,78.0,23.0,31.063701,6.40396,1.1611225000000003,1.1947446029380486,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
04f41364bb77,78.0,23.0,23.102547,4.494422,0.8505428181818181,0.8284025300940667,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
